,1차금속 제조업,"가스, 증기 및 공기조절 공급업",건축보수업,"공공행정, 국방 및 사회보장",광업,교육서비스업,금속가공제품 제조업,금융 및 보험업,기계 및 장비 제조업,기타 서비스업,기타 제조업 및 산업용 장비 수리업,농림어업,도소매업,"목재, 종이, 인쇄 및 복제업",부동산업,비금속광물제품 제조업,비주거용 건물 건설업,사업지원 서비스업,섬유 및 가죽제품 제조업,"수도, 하수 및 폐기물 처리, 원료 재생업",숙박 및 음식점업,"예술, 스포츠 및 여가관련 서비스업",운송장비 제조업,운수업,음식료품 제조업,"의료, 보건업 및 사회복지서비스업",전기업,전기장비 제조업,"전문, 과학 및 기술관련 서비스업",주거용 건물 건설업,"출판, 방송, 영상, 정보서비스","컴퓨터, 전자 및 광학기기 제조업",코크스 및 석유정제품 제조업,토목건설업,통신업,화학물질 및 화학제품 제조업
y.L1.음식료품 제조업,-0.07164813084976625,0.17653287765004172,0.015061296726938369,-0.006332016797317014,-0.10596037793310566,-0.006867053159829398,-0.16767374126683623,0.026134309868941996,0.051383562555749024,-0.021295164519283517,0.08245386916877581,-0.029694600001854136,0.027672698762702938,-0.006550299029034173,0.022029617779170854,-0.11857445034620372,0.04157671572303079,0.0657954373060479,-0.013088512506068017,-0.06939146304434957,0.021759598325545748,-0.12219967827159346,-0.11014695935155588,-0.0155536695177928,-0.1253465481209663,0.0511452034936927,-0.03226590223423717,0.021965427269530574,0.02892748459045963,-0.01757079826399177,0.0608026080310943,0.03532122587838521,-0.36530469185991843,-0.017466624494041155,0.06293573143690367,0.002417643952636661
"y.L1.의료, 보건업 및 사회복지서비스업",-0.02983036463994232,-0.021240726974189328,0.13897936830090732,0.03650626222739012,0.027188940026644126,0.012012627566455103,0.19523917699387502,0.08188502800030456,0.0847603909002746,-0.004504609653128322,-0.03392923300243615,0.02544857572558412,0.023100112543889245,0.12985734031736743,0.01720241956440391,-0.11527967165208036,-0.06361902371593459,-0.09763087607820659,-0.007038565868419493,-0.02066415016880757,0.12394182484748903,0.014193264208840706,0.09817279095645903,-0.054150661777619485,-0.036119727717867964,-0.08193142595932398,0.09388587565551254,-0.0149902072919737,-0.02460288849451428,0.03531334425967588,-0.017757014834871687,0.039536621792329196,0.145300642835664,0.08813038847130154,0.007630336453459119,0.009004792916964321
y.L1.전기업,0.0024891713900510454,-0.01740057319268254,-0.009765219939415634,0.005317688811751674,-0.07828715547509801,-0.0037159651665974597,-0.013255330678036328,0.016902245030833443,0.024354826775677497,0.028695591697991577,-0.022897181909893215,0.03177632726992231,0.01267654397162989,0.02202986250885752,-0.001351211203711282,-0.032053470663494135,0.04625413857563318,-0.020199651603068983,-0.0039962358841313245,-0.015742883625301213,0.049244295206273776,-0.026717353702183685,-0.01935063937380558,-0.00513150907485229,0.03791422067726508,0.0052205460018858035,-0.1606430884124399,0.05790811360781639,-0.027544699847202155,-0.016962655913089153,0.04530134443002748,0.050810990416060256,-0.06539459469554121,-0.0400785812921248,-0.003276034838064351,-0.0090723465123561
y.L1.전기장비 제조업,0.04730228989251753,0.09064185050881943,-0.049844544597973134,0.003496869246769299,-0.07050061105704807,-0.005820468534715191,-0.0016096162717099682,0.002191412370220233,0.10702629165061722,-0.006471894750803009,0.035542398349552806,0.0026051830843093066,-0.0011141972994729576,-0.03222928953761357,0.0010399143055423235,0.011925379059325308,-0.006117551548374928,0.008394596491269252,0.03283045864540604,-0.05790111811710112,-0.025384897075586457,-0.04370936709899628,0.00796644859779816,0.006858552606914675,-0.007845720320168476,0.007600895763102453,0.061403229055820005,-0.04139886254160027,0.0045224437609958645,-0.08769117679912863,0.07376329742566462,0.01887462137386922,0.06052864618343029,-0.08622492760969139,0.0404908974879499,0.03282133527475882
"y.L1.전문, 과학 및 기술관련 서비스업",-0.04163054550636722,-0.07183862116417222,0.019140642179456692,0.02945321163572584,-0.025782171207129403,0.04995233729828609,-0.1076945493501365,0.21548696546480844,-0.017733542375827138,-0.004638718179247936,0.05502433602614215,-0.021726334148768914,-0.006675508923634249,0.06357355065410378,-0.048383219272609135,0.017599317395082248,-0.01233427980594018,-0.04526915018882732,-0.03256825381651961,0.01625376998387365,-0.007791978306155856,0.06460221603174493,0.0022094740496675924,-0.014929867033565691,0.012662312629073358,0.03533272152140396,-0.009304772892784252,-0.09479702946578922,0.0034281626441196034,-0.08252278153546563,0.04430100286721256,-0.08291297689753191,0.4998850378805494,-0.0077381037305596645,0.009455312171848917,-0.014490012187570761
y.L1.주거용 건물 건설업,-0.024057597664177744,0.041501434208600356,-0.04203520348393436,-0.0027945581183683246,-0.017085536227373,0.004616181568884763,0.004299941987801932,0.0037984726908596236,-0.022294022242406668,-0.025222111747112877,-0.01959633715247997,0.02923555365305345,-0.03339877178849676,-0.0021314516995033506,0.002283413412399013,0.03918781629140707,0.054301208513939145,0.0054170218453236715,-0.02928716537718649,0.004236479936023763,-0.03834864937329538,0.01273058247139781,0.014213089669422922,-0.016433374905270418,0.014090180092886734,-0.022318230190086757,-0.07580743706524609,0.008696211725958697,-2.3458045711313713e-05,0.07251185175537454,-0.039348131221455133,0.008793235349025295,0.09084056600744735,-0.03536047612202117,-0.03378879611224015,0.007629123037646679
"y.L1.출판, 방송, 영상, 정보서비스",0.03882440524088862,0.020388792193588412,0.00823325537689383,0.0005331418452384565,0.03395795738583314,0.013678238871036363,-0.05137468721465502,0.06608744175225746,0.006243194080357395,-0.0164422785033711,-0.05083157142446876,-0.03822713987909094,0.04283034221765611,0.05274413390296384,0.02624308111790275,0.04214821129642635,-0.11255587159333463,-0.05859537387058307,-0.015494456737660672,-0.04857181059612681,-0.008565505051916306,0.035444176476395806,-0.034133406152528634,-0.03439028430221219,0.027049348030167675,0.002465299212343716,-0.01895846219146871,-0.039786842426851377,0.019598086213927335,-0.01371114185533294,-0.07390785716750926,0.020437626016300947,-0.15944403465455106,0.03933677119749968,0.057123666426204756,0.04572510251364767
"y.L1.컴퓨터, 전자 및 광학기기 제조업",-0.052736595294562746,-0.02495568270075338,-0.02637452796091936,0.004929794915433702,0.040532077536650085,0.008976242331898324,-0.0015736204066848503,0.014387103261506384,0.0022880053217377294,0.01706031227517582,0.0030244294947398553,-0.09585376563502257,-0.03173466682651263,0.05133161756301348,0.004263733994134461,-0.0191109111476601,0.05161660369680601,-0.03589874538932253,-0.01931616640529589,0.027839935553361422,0.05427146044373646,0.00297370001847419,-0.010442158772670407,0.01728026786203679,0.020382023172352007,-0.002871757844682299,-0.01273180555308781,-0.016356104187266463,0.007210832613728346,-0.08954963116162576,0.018079844638628162,-0.05416193162544991,0.10895403469214537,-0.023178930958511826,0.008163640450235932,-0.031881936496903074
y.L1.코크스 및 석유정제품 제조업,0.0009840208298568486,0.024115601271629247,-0.0012510296887611305,0.0013273292725794813,0.014847463877384701,0.0022056998335161543,-0.01646534888668569,0.004379256460815863,-0.005702076049627105,0.003763166694095019,-0.0048850080397987855,-0.0061503610868310545,-0.0022170253694221466,0.001251716897310018,0.002246976016592224,-0.023181750557644983,0.010151894370061627,0.001784420722450383,-0.00632933411996961,0.008740626124591245,0.031044026467424147,0.024712227217934313,0.0008392221037384698,0.016324070283607724,-0.011721050063478799,0.004427478237035466,-0.018007596361183355,-0.015672556915491704,0.00075959767222858,-0.0014810578892698843,0.00790318257898645,-0.007257675616635564,0.0281178119365679,-0.005235840309880772,-0.0011052784086647578,-0.010791256134482142
y.L1.토목건설업,-0.03106379987927304,-0.020918801763596798,0.010647624929580074,0.01204900436054717,0.04440692716791546,-0.0027939243716472092,0.0068071630817106155,-0.08191979899389935,-0.024986031418745544,-0.016145852446945285,0.017570722571294915,-0.03684279751924324,-0.040398298752483,-0.040103389690256765,0.0215895030978006,0.004567698793935156,-0.11347278342059716,0.05822711667652057,-0.039961785439905174,0.0313822083078132,-0.017101438380307157,-0.022440868520719102,0.004854735099646155,-0.00035649015008268337,-0.025234297464358235,0.01493363338295363,-0.038014854724220615,0.023678061288100693,0.023399357690358644,0.030766020368201294,-0.05916615304073854,0.006662437347047079,0.10663551825571735,-0.05743018549171993,-0.02787750739386185,0.011030432818105122
y.L1.통신업,0.003461795839969778,0.05771823959018374,-0.045671516599965746,-0.007320963757350002,0.1422060724783172,0.03135882688868931,0.0459021889211553,-0.016768788386520184,-0.05424215485912873,0.04841967250021195,-0.02677435216620868,-0.018241432904679993,-0.00475050723427195,0.05477634987011862,0.03423844540634796,0.02160202051372266,0.05729297452455696,0.0010249721783247845,-0.0353758864247231,-0.009674273542885664,0.03413384749530929,0.04756594785206153,0.024304017708981773,0.007396275230662885,0.0064764554266480145,-0.05924608237858481,0.11346937193564388,0.10829983636528451,0.00785636982809279,0.07928616827565034,0.07950645386774063,0.05542229891395534,0.03132157944643192,0.06078454935000645,0.20437553120653112,0.03238068661075777
y.L1.화학물질 및 화학제품 제조업,-0.026616925371057365,0.08311067165092367,-0.03390318992390334,-0.002030219283842283,-0.1963950160904577,-0.0016410090623265594,0.06897425552561834,-0.021693130031075078,-0.06364288585998379,-0.0012720344702604192,-0.04968167195044425,-0.026355228037209952,-0.00531687262622102,0.027049321083228967,0.004005248794189065,-0.12554502531517825,-0.09648416803888474,-0.028986724100395517,0.007007359100272281,0.02630616061108154,0.05101550145741279,-0.029626768186091113,-0.008990580616975774,-0.0032950481399418863,-0.03131564777160325,0.010071008611748561,0.037132680117798036,0.016605499474155128,-3.1071249135428136e-05,-0.08509180008512997,-0.04254508944391358,0.04323140458615041,-0.2440539357122447,-0.07249772423200274,0.005281151235716902,-0.04717651595030284
y.L2.1차금속 제조업,-0.008940185442367021,0.034185169922473155,0.004977139586263572,-0.00073298035320961,-0.02582973224203048,-0.0017155321687426703,0.020193164418018723,-0.003555202614836074,0.0004177757302293514,0.0014675472325075783,0.008857332499905134,-0.0006785896884505171,-0.008346350221090074,-0.006334366363326078,0.004874957113345107,-0.029290030833388932,0.009008427969012998,0.01757334125107015,0.00263050426982838,-0.004389376502603168,-0.007967369613939975,0.009215233329252231,0.0011383039610803696,0.017264279310527122,-0.018747940621997517,0.002373501973102481,-0.006885598511341046,-0.007064051938504224,-0.006659866223922738,-0.011505195548702182,0.0025063914143876177,0.0005695518274757561,0.02240837884445771,0.02248222197016644,0.0014562967763272717,-0.006096694542328258
"y.L2.가스, 증기 및 공기조절 공급업",-0.005184966483701171,0.00696755947483383,0.011916628556544902,0.0032810780963556012,0.005160793572593764,0.0026424905335415156,-0.009088437220652308,0.004759780210728551,0.0022824294633378914,0.005447977983215654,-0.00860281551696299,-0.0004765586206086723,0.00027842698053257096,0.005199254417247954,0.0050355037099187065,0.005676016238009608,0.007317262759662972,-0.005082767425418378,-0.006211056363042567,0.004972194923023874,0.01413285884029075,0.011086962368185073,-0.0045931077581206625,-0.00036829525145782444,0.00156136872449657,0.0011929832042058795,0.001402768493923106,0.0020523567984506753,0.007615386797200162,0.010938298465966457,0.0017141131966451981,-0.009406411831005615,0.016903190971850925,0.024158159475280574,0.0016122429141033536,0.0035857306100787424
y.L2.건축보수업,-0.00414007688163015,0.003607174888165438,0.011014358447398587,0.0027522859964822276,0.052440612843341,0.0002383911805862544,-0.017204453409247235,0.020194257980129193,0.018839722043693823,0.01075572147862739,-0.005060214809290653,-0.020700788599048957,0.008045797075480787,-0.0030133757769279772,0.0015197541001083152,0.006523951244166158,0.013321419355703364,0.01832549277988773,-0.010458646529057435,-0.008795957808482014,0.013158850643967927,0.024036370962378588,0.014263129241736696,0.005078939658585776,0.008897196414820011,0.009936425211879842,-0.01568304419519074,0.011708202770722953,0.014351857508302143,0.010999099452557103,-0.007110693926553148,-0.02164316243327432,0.07849824749773715,0.007575422187798701,-0.007329640841848982,-0.0028113904345645497
"y.L2.공공행정, 국방 및 사회보장",0.13176262841714065,-0.11499254498177602,0.07027959876742045,0.014394355871275466,-0.15580593126635456,0.0003778517435119033,0.09720071968725064,0.18788098009159793,-0.09374845933455939,-0.032272952386469406,-0.06036972655923171,0.029872487609317842,0.06854206999700801,-0.003393308183784173,0.015051757663143706,0.06217891096879393,-0.09213151232193273,0.05802338738713242,-0.04080062871638357,-0.034974053218191026,-0.09640637878030926,0.018600259128234042,-0.2751453711373866,0.005818769699310666,0.06679703369625067,0.10676111857512605,-0.033978962864482654,0.02452692902086595,-0.13011588078748787,-0.09413995687490212,0.13873587390378983,0.0928892915508357,-0.1559435131422641,0.056278535648049306,0.02412844473123954,0.07920965460543483
y.L2.광업,0.0033954619925586193,0.017130459951946363,-0.008286475281860934,0.0018757706203983604,-0.04068813442359954,0.0014244824828184418,-0.0014075386597904296,-0.019088794590791002,0.008863393294220296,0.00045453818900809996,-0.011398283348903346,0.0024043767946090294,-0.005480908228973227,-0.011473387447184314,0.0020575365381120606,0.004690430379669779,0.004120252304841971,-0.0006966904744515091,-0.003003403953814801,-0.008531916601350897,-0.009580568284616195,-0.005386368990490723,-0.033863261406957314,-0.009707787811047685,-0.00241643968870733,0.00481485462644603,0.0073432077729416075,-0.00238391685246174,0.00412079186046832,0.02396224818159008,0.016587348788602067,0.012798291294151096,-0.0510117338464588,-0.031970853550165566,0.006357888565466337,0.007995281193970338
y.L2.교육서비스업,-0.10907038231233275,-0.02292372683669136,0.008050651535137081,0.010289157222507256,0.13172228508886902,0.01629217582001899,-0.07365348901131558,0.06539273920151134,0.018909617654185473,-0.01331490248157674,-0.054002314928370806,0.0175239507893291,-0.07259711313308294,-0.025626055903714678,-0.01771341721319472,-0.023234822644336413,0.20076551816965166,-2.8750299037205718e-05,-0.06531685877301517,0.032170437303423144,-0.029210998885531247,-0.11626519859503012,-0.032765663603886525,-0.06157534098023426,0.03837134031428574,-0.0031980939703287747,0.15302809895151775,0.018516878995502195,0.0041574636814333266,0.1514865022962672,-0.0067232239440288555,-0.022963064792347776,-0.3386292628885388,0.16409626067640148,0.032145597442080454,-0.053435227347467945
y.L2.금속가공제품 제조업,0.009142790399334525,-0.009598187437689292,0.008118208324513447,-0.0013368918976385223,0.03459488968544058,0.0037854767290856697,0.02327759185928137,-0.0011297484578701514,0.00963356558087039,0.015855240393110846,0.009904960936891315,-0.007317459319385772,-0.00014751399887839162,0.0012368972979217331,0.0083304643313129,0.005369994622240918,-0.002584744173130482,0.009830893806194254,0.004605648663499964,0.002144263987667231,0.0031592010393121754,0.017231981849655617,0.031099609104727997,-0.0020068010667360983,-0.008959709099420888,-0.001833775430407511,0.010621579697197736,0.007635259861181527,-0.0008752993871326692,-0.010324982220787994,0.019093080943854316,0.006784509241148158,0.03855375590406319,0.012644445514957177,0.017756121456890667,0.01276332468263778
y.L2.금융 및 보험업,-0.00535693380988167,0.07478223083479778,-0.003312370009341768,0.0033448544034005642,0.0011916483424099407,0.0021655462710538313,0.007380941882194011,-0.03353902563757196,-0.0014748197731024523,0.0024845489121127842,0.006934408003612679,0.025227667541850345,-0.011505329888310833,0.030275850734512208,0.01245004910789527,0.010805822924952309,0.03375633950057506,0.011141941859719028,-0.01768953534911593,0.0285830512780642,0.009920494487891339,0.008201925927571671,0.055491321375523074,0.00682887118787244,0.011761586248440078,-0.019857162383028072,-0.006578037085953432,0.011631502893940916,0.005966438334834026,0.013817776873325948,-0.02694993104483181,-0.019394635360557667,0.10470379981305161,0.03790434649190379,-0.014225928925351329,-0.002009359677084162
y.L2.기계 및 장비 제조업,-0.007800332725375527,0.0007560113416952147,0.005110072326948414,0.002834630535617208,0.02434738940701951,8.603442455609907e-05,-0.0010005407567166003,0.002606790422453103,-0.006696291350019867,-0.0012297296517866825,-0.0011099879519734027,-0.02060816181404533,-0.000334136203272278,-0.0029732060251051492,-0.0010210822792689374,-0.0007774284569367356,0.003821300859264458,-0.00923384110844059,-0.005705604420199366,-0.008792915920461865,0.0011335090230148587,-0.007961559186527665,0.004755269582438583,-0.002305427504348985,-0.0022077739218779435,-0.002728248949898579,0.013828544126413184,-0.0026283762345873027,0.005821385310238611,0.007795901364499362,0.00383997504081399,-0.017817926935031408,0.02628406591101918,0.007363068290039514,0.003317737297642946,-0.003961125843615243
y.L2.기타 서비스업,0.05139141987143926,0.0043746476839752885,0.04296748560609271,0.006139231877822868,-0.040899139215556185,0.005250409027011609,0.013384336836993846,0.02949199816365192,0.0009940215256861035,0.029260456385324547,-0.0013980327466334326,-0.016942146708466083,-0.0014653298780813832,0.009964879568986163,0.010922463270890428,-0.016492511999613785,0.007159131023953866,-0.008959578386433853,0.021382006349475784,0.022631515691575295,0.005398727921387514,0.03438196754338521,0.02670486652471213,0.011385599475501964,-0.011195063702378924,-0.018360266125989098,-0.013030291223979841,0.041762878539329557,0.009041385046546231,-0.0361310463481332,-0.028411053237553715,0.00014807224924737183,-0.0027045685869763122,0.08504360914670091,0.027676123119584395,0.00879939443726058
y.L2.기타 제조업 및 산업용 장비 수리업,0.010631788855528602,0.002301967839279939,0.003458447689381949,0.001087825737063463,0.013626288078948197,-0.004614030769566461,-0.018175501872891197,-0.013559445560245222,-0.019387092271396386,-0.00233766620032147,0.007462176083973919,0.015488533862395563,0.010755309766950934,0.014011802407716009,-0.0013702805812534566,0.045266366806262934,-0.01038704255979055,-0.005386947923444872,0.021218393437926572,0.01828381040707419,0.0005997777876509507,-0.020365117502210074,-0.02665645256924104,-0.008822266843926854,0.01782351083698211,-0.016928670336446225,0.036939715597649136,0.01136861799183108,-0.0015893824662618142,0.01577103094772441,0.005216447699472229,0.0024821368044730396,0.012810099055538149,-0.029106347357017094,0.0021844787511533653,0.019221923266767756
y.L2.농림어업,0.009607063528182731,-0.08735522913731616,-0.014893422454334046,0.0012766129646677345,-0.005808563779093143,0.00020903598874699638,0.0018591839479130817,0.013756668970235674,0.0005152294980134108,-0.00209431701203479,-0.011690154625482493,-0.02717161438976113,-0.005594255574130548,0.01010368467570441,-0.00905354350612958,0.018465073865478694,-0.029886658262452875,0.018968115891682222,0.0034015895064136003,-0.00032595969483841143,-0.004176431503171604,0.015569779962984684,0.003972597636266478,0.018796318735442553,-0.014233258264273865,0.01853286127175185,0.02275814953155859,0.00429150323549968,0.013100302939543052,0.004638810815964425,-0.024140097804128263,0.0005540064155062328,0.17233061197375826,-0.005103097424171697,-0.007512712960093604,-0.010733018124134922
y.L2.도소매업,-0.0049520912150138145,-0.02266738570294413,0.03745933515869591,0.0014797798692291197,-0.006805894138025098,-0.000502771617241049,0.019207021574253927,-0.0011219938639781685,-0.047372005414217905,0.023185008779459823,0.017993618334503504,0.004623900795110013,0.001361058750897183,0.013694041558583907,0.012715363325006307,0.008596152712482626,0.019520144090830083,0.0042635990740178265,0.0005351756288734271,0.03640237177444958,0.0082864651930728,0.02943606413242629,0.032265542681767234,0.015041862782886689,-0.012573498999885482,0.02342877039334898,0.0005143628101717534,0.02203250481092034,0.013524851654774378,0.029225806530025645,-0.022977628236747344,-4.736778862271529e-05,0.004480485314006258,0.0323879978688148,-0.004761610414827033,-0.01913793667113622
"y.L2.목재, 종이, 인쇄 및 복제업",-0.031351721751050714,-0.005856965975071782,0.017714689862249892,0.002812547010126294,0.027452559120010923,0.0015576894844255692,-0.010174367716727892,0.006611335397453828,-0.014888181334074588,0.0037905765497586834,-0.013530464037561888,-0.028420514966815004,0.006869969904451352,-0.019462662178326297,-0.0015291295887538492,-0.009667205952206475,-0.006208873974978574,0.012548463321614682,0.001543987329774836,0.00530023404180054,0.013031828825877969,-0.009277560788982436,0.008606479207734882,-0.0034219729222686275,-0.0017253496582947852,0.0003023555471805793,0.06950459425769687,0.001218910797761149,-0.0032345629901347882,-0.021048274392956708,0.007350336948139403,-0.01337232924200445,-0.044858994713813535,0.006618442232038078,0.012723185451818244,-0.013385428657309703
y.L2.부동산업,0.019940857578225515,0.3167650122280579,0.10483208404329176,0.022558550188174986,0.013964112276286453,0.017547320728853615,-0.02891936245620627,0.0951896778119661,0.03901986207802838,0.06564453546971336,-0.05471317422528666,0.006382060281722281,0.029806590808525053,-0.01249992925529602,0.034620970995687464,0.023701323372696825,-0.12172087514058066,-0.0348876094013872,0.03324226565163547,0.03834438601591623,0.0925082492522478,0.08005662748849529,-0.0035937200960981103,0.037622981525966284,-0.04928935393023672,0.001779338360459931,0.010695004628675703,0.04071999472004137,0.06418932312208299,-0.013520554998960228,0.06782986856266755,0.06064702213393158,0.33631885304102194,0.011416888171229309,0.11344267563153618,0.05726599621382028
y.L2.비금속광물제품 제조업,-0.0030423974710160565,-0.032020017472696505,0.03120394981794675,-0.00016152508237023827,0.017161849269527078,0.0013187961198940414,-0.004226260350020085,-0.005084853040545058,0.00028344351044074304,0.0037766336982731543,-0.0021098316729147746,-0.01722873198102617,0.004080764287630836,0.0007955943506340012,-0.0042048172543117535,0.010951044221653695,-0.009757830814829121,0.01465457865657328,-0.014364306591217096,-0.020707092236937348,0.005975115960029163,0.009407454862560484,0.0077052706333889595,0.003146497563018901,0.004522145522390364,0.009266987984800874,0.02645785269571634,0.019651895952055472,0.0034891394930773633,0.012080506005173143,0.004548051732590338,0.0015183458291842845,0.11931190937645236,-0.023774686934109786,0.00925112431678156,-0.002012314321401137
y.L2.비주거용 건물 건설업,0.01429937345087344,-0.0013501308884394173,0.006922179149920623,-0.005016127990333969,0.014193611689011124,0.00245734983746965,0.00511070641173304,-0.014676946124611834,0.024401832313714785,0.001982058213361392,-0.0017870449152374013,-0.021827382417045692,-0.002949736843590379,0.005953758085110112,-0.0077399612353406455,0.0040698093130718755,0.01843206935183366,0.037820506764988056,-0.010472268956792433,-0.014968984865795064,0.010989246997865106,-0.0018745714288077569,0.013959397546413697,-0.0016518148128559706,0.0044217795825411245,0.00252385475825017,0.006395084910683118,-0.027710552605333106,0.01412734343821698,0.03626366982745703,-0.000228416181392882,-0.032379712494680184,-0.030741249452886796,-0.006617150245770934,-0.005631462224302268,0.005596750502053721
y.L2.사업지원 서비스업,-0.025672317403077703,-0.018255677753977392,0.016942102944173018,0.0025269960023478685,-0.018817914337085878,0.0020198040798116764,0.021005495562308393,0.0033711219929874574,-0.016819783816259197,0.006177457459517824,0.011862622116142803,-0.011122657364562832,-0.0025905517483917548,-0.018791185377040574,0.005392721123642745,-0.0456658446964055,0.009139392878706,0.002318408836625249,-0.016697883476708638,0.012600820282499783,0.0022819693829091575,-0.003962683118984029,-0.010821008280438582,-0.0004894716533868013,-0.012281284045104587,-0.013325015486506726,0.015915507852298037,-0.02807189685223529,0.005686578016795899,-0.013985056686457407,-0.018324658174980888,0.028183907131165767,0.04768885766127516,-0.013500429579302971,-0.016417614449036763,-0.013867068767122414
y.L2.섬유 및 가죽제품 제조업,0.014828488705791152,0.0010097899557890803,-0.0010540384369930218,-0.0014960652090368867,0.01487781538341874,0.0054102233477660334,-0.025990198429010257,-0.004434780945939248,-0.006023676675833707,-0.011333637916764405,0.004680377979737534,0.0013915586871381148,0.0011412552838570445,-0.0025665926016195714,-0.006548348572148316,-0.016925072762568355,-0.016363426682806843,0.014379698876314807,-0.012692201342778453,-0.009261188460467501,-0.0036930562730751668,0.0038069532723882943,-0.032153642853556805,0.004935715063645336,-0.01247111608310845,0.0044564353536272975,0.0052826466361656985,0.011258666194548208,-0.004226273303848056,-0.02214131481824778,-0.014761260171831282,0.01366088390498122,0.23393493968461476,-0.0017696710643331556,0.007366919768431946,0.0008986458042972655
"y.L2.수도, 하수 및 폐기물 처리, 원료 재생업",-0.012548291656690854,0.07023066891538678,0.0006793608316773714,0.008761769566887765,-0.0031579826048701697,0.007664334165489065,-0.029903584535703197,0.005785907698781567,-0.004371301627672906,0.00859348486464079,-0.016998097744808635,-0.007747986506572907,0.0009336124842119764,0.006355835786107344,0.004312984924598449,-0.01928615728920241,-0.03324080220458053,-0.005205391785858233,0.007636532888702652,0.03038013089301805,0.005147604082692118,-0.038964147529009854,0.007564682565821417,-0.001872671281192462,0.0013408608498846615,0.00565891567502891,0.028364152410397227,0.003068511363486002,0.017479233238771295,-0.0182054964126169,0.006635476813404364,-0.0033127819354768773,-0.034799345375099745,0.02553061987912432,-0.0015255714322059367,0.00849891756416852
y.L2.숙박 및 음식점업,0.016831460584967775,-0.014126841388761902,0.008621668455298123,-1.242843105618563e-06,-0.045984410157116844,2.1797220296944364e-05,0.02153285465677525,0.017675963070821088,-0.009123513754964965,0.01222512711820601,-0.00680173800912235,-0.006522496322324645,0.018879551831303965,-0.006632284191998359,-0.008216401271894219,-2.1906735460291982e-05,-0.00666303400932609,0.004021283733914388,-0.0012300341895379041,0.013423483344563496,0.0038920297085217187,-0.011683517826673026,-0.0030219957961569004,-0.003936956031616012,-0.018480914206735678,0.006349645821538019,-0.006476051027358123,0.008933884573046239,0.01206553649634902,0.03053690179468167,0.003335964826348875,-0.010659524395380919,-0.16631365700058,0.016076370738483663,0.019327991792243343,0.008968396550207603
"y.L2.예술, 스포츠 및 여가관련 서비스업",0.003639773826677281,0.0040793903310551854,0.0037317460190733065,0.0023724258801125515,0.0028040320873168115,0.0024747591473233644,0.0020727349609865643,-0.005619959263358232,0.00910202212089288,0.004737902713784431,0.010525138087391875,0.004184904692731013,-7.244588090934631e-05,-0.0007676026733645057,0.0032104797483321133,-0.007945356496238377,-0.001827342984446046,0.006659392903217727,-0.016065882081795,0.004220424663674257,0.021548322548623128,-0.003678666814339501,0.013210732811499787,0.005587265311131683,-0.0009893779881870739,0.001840723086833754,0.001709595432934717,0.005502611232401181,0.0022783256576141275,0.009366427165171517,0.009609386152208368,-0.0029532962707714086,0.010796495535873113,0.02674900801016067,0.0029244235459018973,0.0084054910397133
y.L2.운송장비 제조업,0.0051126278684857085,0.0011666412346284039,0.0023143914991305614,0.0013207458125939348,0.017397940655638055,0.0013835895884809248,-0.003802407918590612,0.009276871556006653,0.0036846897777157023,0.00643461042876871,-0.0004950357559661443,-0.007119177490206814,-0.0037479794368448895,-0.002292282891092989,0.004205605724502121,-4.1676525348963156e-05,-0.005135951655235827,-0.008974688467160829,0.0032806240667112977,-0.006683411720930246,0.0029184483730566625,0.016064533565507567,0.012909286824729286,0.0015323688175519425,-0.0008060463554336539,-0.0007806983068909517,0.01256384724369609,0.002987244369813234,0.004464907552760016,-0.008998466006420989,0.014048875208136144,-0.004211760862239724,0.031398170615560425,0.008500817793187076,0.013906065118819443,0.002854321669740586
y.L2.운수업,0.008021337933823737,-0.0012380068578664374,-0.003327851040102206,0.002965656351908083,0.019933059292301485,0.0006416520255502836,9.216028849089175e-06,-0.0011603024464427597,-0.011948498448197377,0.006276570633669425,-0.0031638113556170643,0.004811895331699335,7.939164547175748e-05,-0.008019004448361667,-0.004704907464755201,-0.0014882899465376437,-0.02617248852500864,0.013563757388362685,0.011643982664691202,0.003455202305976432,0.01630134040855255,0.002737519597055496,-0.0008815776776609843,0.010272711857916776,0.0011664001019702878,-0.01046001521613605,0.024870252665052273,-0.007794101686565039,-0.007436220354416899,-0.01303435809596957,0.0061034291801688595,-0.028028918464368252,0.05251125450802227,-0.008913562037337203,0.012293152634422044,0.022659074092354112
y.L2.음식료품 제조업,-0.009838155382448265,0.03357299839599984,0.0039365560187908395,-0.0031081095954187433,-0.0026445580656493384,0.005950999846753662,-0.018474457455074256,0.0019686781530073583,0.0068608451314851465,0.022943776258974882,-0.02925607758386389,-0.006291357952388037,0.020855699703363366,-0.01858619303801519,-0.0024346750034745547,0.029347238154294575,-0.01081138291640998,0.015198937886377231,-0.025970093264738776,0.029237699465928628,0.01787605788602442,0.05520656391798709,0.05920798220429007,0.0032862786498796745,-0.02061289262132772,-0.0004063880664039038,0.02167177368391618,0.014712891812904041,0.0056826346846287415,0.008737238550246986,-0.034516803712877415,-0.010148033236078047,0.23199940884593503,0.028754459885395794,-0.008152688170718084,-0.003346845547988718
